SongNumber,SongID,AlbumID,AlbumName,ArtistID,ArtistLatitude,ArtistLocation,ArtistLongitude,ArtistName,Danceability,Duration,KeySignature,KeySignatureConfidence,Tempo,TimeSignature,TimeSignatureConfidence,Title,Year
7687,SOPGCGI12A8C139547,157156,... And Music'S There ...,ARGWLJT12086C14A09,,,,Shunza,0.0,315.61098,0,0.6890000000000001,63.993,4,1.0,Yueh Kuang,
7688,SOWFVBM12AB0181C3B,535176,Street Scriptures,AROGHQQ1187B9890E3,,,,Mil featuring Petey Pablo,0.0,227.49995,9,0.282,159.83700000000002,4,0.804,Problems,
7689,SOBRRKW12A8C13AE98,157785,Mazi Sou,ARIJ7MR1187B9B484E,,,,Peggy Zina,0.0,214.93506000000002,2,0.7340000000000001,140.04,4,0.637,Tis Monaxias Ta Monopatia,
7690,SOAPMKZ12A58A764B7,249472,Truck Driver,ARD7TVE1187B99BFB1,,California - LA,,Casual,0.0,187.45424,0,0.451,136.248,5,1.0,Turkey And Dressin,
7691,SOKKODJ12A58A7B73D,374738,Cora\xc3\xa7\xc3\xa3o Bobo,AR4EVIX1187B993DE9,,,,Alceu Valen\xc3\xa7a,0.0,188.65587,11,0.616,157.111,3,0.698,Cintura Fina,1998.0
7692,SOEJVCS12A8AE483B7,235873,Lullaby Renditions of U2,ARLNMEP11C8A41519E,34.053490000000004,Los Angeles,-118.24531999999999,Rockabye Baby!,0.0,312.78975,8,0.11800000000000001,100.04299999999999,3,0.49200000000000005,Desire,
7693,SOBJICW12A8C130EE8,242075,The Lucky Ones,ARGBR4I1187B99D073,47.603559999999995,Seattle WA,-122.32943999999999,Mudhoney,0.0,159.65995,0,0.0,145.179,1,0.0,New Meaning,2008.0
7694,SOWBZMU12A8C13754C,170685,Western Movie Themes,ARFNXFR1187B98F6C1,,,,Ned Nash Orchestra,0.0,174.78485,4,0.48,118.68299999999999,4,0.96,Hang 'm High,
7695,SOXRBZT12AB0180256,447827,A Cabinet Of Curiosities,ARQOATR1187B9AE959,,Los Angeles CA,,Jane's Addiction,0.0,273.00526,2,0.09,84.694,4,0.061,Ocean Size [Demo],
7696,SOXHYEH12AB0187FF4,351423,Pure Brazil II - For All - The Brazilian Northeast Music,ARTP2PK1187B98FECA,,,,Quinteto Violado,0.0,132.85832,1,0.647,155.062,4,1.0,Cad\xc3\xaa O Meu Amor,
7697,SOXVWRD12AB018145B,627847,SimAnimals,ARD1XMG1187FB41229,,,,Winifred Phillips,0.0,80.61341999999999,4,0.826,144.835,4,0.858,Misty Bog,2009.0
7698,SOLURBR12AC9075364,601112,The Transactional Dharma of Roj,ARMRQFC1269FCD2C40,,,,Roj,0.0,41.638729999999995,1,0.583,156.062,4,0.0,Clear Channels,
7699,SOIPOJA12A8C13EDB7,111988,Collection 2,ARA1UU51187FB5A70B,,New Jersey,,The Misfits,0.0,73.09016,3,0.0,93.70299999999999,4,0.40399999999999997,We Bite,1982.0
7700,SOUCZVQ12A8C131FF0,284078,A Musical Massacre (Explicit),ARNQESK11F4C83FD6F,,,,Beatnuts with Lil' Donny,0.0,78.65424,10,0.46,117.29799999999999,4,0.141,Spelling Beatnuts with Lil' Donny,
7701,SOBMEDP12AB017FBE5,502881,The Sunny Side Of Life,ARRJ3UC1187FB579D7,,Croix-des-Bouquets  Haiti,,Wyclef Jean,0.0,208.29995,2,0.122,87.965,4,0.905,Guantanamera,1997.0
7702,SODFKNA12CF5828911,289398,Laundry Service,AR6PJ8R1187FB5AD70,,Barranquilla Colombia,,Shakira,0.0,224.52200000000002,7,0.085,179.486,4,0.26899999999999996,Objection (Tango),2001.0
7703,SONMFRY12AB018A9EC,583303,Hushabye Baby: Lullaby Renditions of Rascal Flatts,ARBMHBC11F4C8403A2,,,,Hushabye Baby,0.0,210.85995,7,0.395,147.964,4,0.868,These Days,
7704,SOHVOBI12A5891E993,316435,Hope,AR557N41187FB3E67F,62.24049,Jyv\xc3\xa4skyl\xc3\xa4 Finland,25.75129,Swallow The Sun,0.0,509.49179000000004,3,0.45899999999999996,165.908,4,0.519,Doomed To Walk The Earth,2007.0
7705,SOJNARC12A8C131B70,284966,Rabbit Songs,ARC6UC81187B989062,40.71455,NY - New York City,-74.00712,Hem,0.0,71.05261,9,0.43700000000000006,123.01799999999999,5,0.065,Polly's Dress,2000.0
7706,SOLAPIZ12A58A7E3DB,128997,Trouble In Mind,AR93RTI1187B98ECFB,30.38815,Navasota TX,-96.0878,Mance Lipscomb,0.0,151.7971,0,0.092,160.97899999999998,1,0.0,Ballad Of The Boll Weevil (Remastered Version) (Take 10),
7707,SOVICTQ12A8C137F0D,292055,Running Backwards (Limited Edition / Fan Club Only),ARMSL551187FB3F4B0,,,,K's Choice,0.0,182.67383,9,0.256,167.263,3,0.915,Tha Day,
7708,SOBULMA12A6D4F8EA0,51894,Small Faces,AROCBZZ11E2835D652,,,,Small Faces,0.0,129.90649,2,0.10800000000000001,159.418,4,0.91,What'Cha Gonna Do About It,1965.0
7709,SOZANDJ12A8C138EAD,420743,Infinite Love Songs,ARS0W831187B9AF0B7,,,,Maximilian Hecker,0.0,228.80607999999998,5,0.21600000000000003,146.184,4,0.496,Polyester,2001.0
7710,SOEEOMN12A6D4FA1F8,64207,Firewall,AR4B3RX1187B9A868A,,,,Alexandre Desplat,0.0,177.03138,2,0.457,183.956,1,0.0,Breaking In,2005.0
7711,SOSNMLH12A58A7C091,681034,Signal To Noise,ARF1LT21187B989EEB,,,,White Willow,0.0,257.27955,2,0.961,112.76700000000001,4,1.0,The Dark Road,2006.0
7712,SOXPWPH12A6701E86E,13619,God Of Love,AR7Y6JX1187FB4D9B3,,Washington D.C.,,Bad Brains,0.0,163.18649,7,0.205,105.45299999999999,3,0.79,God Of Love (Album Version),1995.0
7713,SOQELNC12A8C13FE06,6589,Motograter,AR8M6LC1187B998D48,34.41925,Santa Barbara California,-119.69887,Motograter,0.0,226.92526,5,0.858,143.93200000000002,4,0.98,Red (Main Version),2003.0
7714,SOCYZTH12AF72A6CCF,373072,Nude With Boots,AROLDZG1187FB50AFB,,Aberdeen WA,,Melvins,0.0,217.80853,2,0.7759999999999999,113.38600000000001,4,0.0,Nude With Boots,2008.0
7715,SOUOCXE12AB0180DE8,633232,The Nature of Betrayal,ARVEXQ51187B9B8237,34.053490000000004,California - LA,-118.24531999999999,The Funeral Pyre,0.0,271.22893,10,0.371,227.30200000000002,4,0.138,Here The Sun Never Shines,2006.0
7716,SOPKBPO12AB0184BC4,363022,Will You Dance With Me?,ARDOZIV11F4C83DD59,,,,Maria Forde,0.0,325.79873,3,0.682,119.28299999999999,4,1.0,Waltzing Matilda My Darling,
7717,SOJIPPT12A8C13F9FC,266908,Utopia Parkway,ARDBSFT1187B9AC9C1,40.71455,New York NY,-74.00712,Fountains Of Wayne,0.0,144.71791000000002,9,0.085,115.686,4,0.619,Laser Show (LP Version),1999.0
7718,SOTUGEK12AB018BE28,759424,Bad Habits,ARSEC9Q1187B98912D,,Regina Saskatchewan Canada,,Colin James,0.0,280.11057,5,0.397,154.548,4,0.7340000000000001,Better Days,1995.0
7719,SOSZSGF12A67AE21B1,734341,Of One Blood,ARK8OHG1187B99016A,,Boston MA,,Shadows Fall,0.0,325.17179,2,0.6559999999999999,194.238,1,0.0,Crushing Belial,2000.0
7720,SOWVBNI12AB017E39C,615480,Lullaby Renditions of Johnny Cash,ARBMHBC11F4C8403A2,,,,Hushabye Baby,0.0,171.88526000000002,5,0.10099999999999999,74.983,4,0.0,Cry_ Cry_ Cry,
7721,SOLUAUU12AB018C0E2,810196,Tha Remixes Vol. 17,ARGBGC71187FB3DD0B,,,,DJ Nasty,0.0,231.13098,6,0.133,86.664,1,0.9309999999999999,Apologize,
7722,SOVVRRU12A81C2435C,277276,The Fifth Ave,ARCRR5X1187FB3BD4A,,,,Elva Hsiao,0.0,225.59302000000002,5,0.748,122.9,4,1.0,Ni Shi Wo Xin Zhong Yi Ju Jing Tan,
7723,SOXMSDY12A8C142C7E,748233,Laid-Back Christmas Favourites,ARQ9BO41187FB5CF1F,40.99471,Pennsylvania,-77.60454,John Davis,0.0,199.31383,9,0.915,88.991,3,0.49,Silver Bells,
7724,SOUTQDI12A67AE11FD,70802,Blues From Chicago,ARTMM411187FB56FD0,,,,Barry Goldberg,0.0,265.61261,7,0.76,96.17,3,1.0,Lost Love,
7725,SOFLEIR12A8C1392AF,209117,Proti Epafi,ARQSZLT124207825BA,,,,Konstantinos Galanos,0.0,226.5073,4,0.92,75.532,5,0.763,An M'agapas,
7726,SODSPJL12A8C130DAE,193042,Better Be Good,AR3752L1187FB4B67E,,,,The Real Kids,0.0,263.75791,4,0.4,104.775,1,0.0,Just Like Darts,1977.0
7727,SOMEPEB12A8C13E232,333098,CABU - From Paris With Jazz: Guitar,ARQC4R31187B9A0D88,,,,Jean Ferret,0.0,172.61668999999998,2,0.79,124.089,1,0.0,Les Deux Guitares,1991.0
7728,SOGTINJ12AC468DCF7,734412,Kolmekymppinen,ARTWWNA1187B9B3BD7,,,,Frederik,0.0,179.87873000000002,1,0.428,174.68200000000002,4,0.067,Kun rakastaa,
7729,SOYFZVP12A6D4F7EE4,24504,Dansez Avec Jo Privat,ARQC4R31187B9A0D88,,,,Jo Privat,0.0,164.38812,2,0.23800000000000002,196.446,1,0.0,Espoirs Perdus (Valse),
7730,SONXHGK12A8C141541,610705,Voice of the People 01: Come Let Us Buy The Licence,ARXZP9T1187FB4565D,52.855509999999995,Miltown Malbay Ireland,-9.401019999999999,Willie Clancy,0.0,221.72689,9,0.285,202.266,1,0.8390000000000001,The Song of the Riddles,
7731,SOXJGDR12AAF3B2586,481245,I'm No Angel,AROMB601187B991317,40.65507,Brooklyn NY,-73.94888,Mae West,0.0,174.49751,7,0.06,81.882,4,0.578,Imaginary Love,2006.0
7732,SOISPBI12AB0187873,467695,My Soul Speaks,ARETCTY1187FB4C033,,,,LORE,0.0,297.16853,3,0.376,125.984,4,1.0,Release,
7733,SOBWXDJ12A58A7725D,42341,This Is Where You Belong,ARUYGJ31187B9A2FEA,30.33138,Jacksonville FL,-81.6558,The Summer Obsession,0.0,282.04363,0,0.359,79.935,4,0.0,Where You Belong,2006.0
7734,SOVDKIJ12AB017F4BA,547600,When Your Ready,ARYOBYD1241B9C87F8,49.26044,Vancouver,-123.11403,Dabbler,0.0,314.61832000000004,11,0.0,0.0,3,1.0,When Your Ready,
7735,SOCWHIM12A6D4FAAA7,227182,100 Racks,ARBUOMY1187B99F2EB,37.77916,California - SF,-122.42005,Messy Marv,0.0,199.26158999999998,8,0.0,165.976,4,0.419,I hit You Wit The Pepper,
7736,SOAYRZU12A8C133EBD,145969,Lights On,ARZP2M21187FB59C63,42.31256,Boston,-71.08868000000001,Dons,0.0,200.51546000000002,0,0.027000000000000003,132.197,4,0.41,American Lovebite,2006.0
7737,SOQBXKB12AB018A727,672972,Sand And Water,ARU5CP31187FB44C3A,31.1689,Harlington TX,-100.07715,Beth Nielsen Chapman,0.0,220.05506,6,0.5720000000000001,119.99,5,0.0,Fair Enough (LP Version),1997.0
7738,SODYKTT12A58A7BB18,53561,We Three Kings,AR11NP91187B9901B4,,New York City,,The Roches,0.0,329.45587,2,0.5379999999999999,135.011,4,1.0,We Three Kings,1990.0
7739,SOQYHDK12AB0186B01,554164,Blues With Bukka,ARNEL2O1187FB4421A,33.89627,Houston MS,-89.00018,Bukka White,0.0,159.00689,6,0.616,96.00200000000001,1,0.0,Sleepy Man Blues,1940.0
7740,SOCAEQY12AB0189EED,579609,Rambos Collection,ARWKLB91187B992270,,,,The Rambos,0.0,226.2722,0,0.675,128.86700000000002,1,0.12,I Go to the Rock,
7741,SOUDFLE12A58A7A140,87560,Lennie Tristano - Note to Note,AR77B521187FB4CC70,37.16793,US,-95.84501999999999,Lennie Tristano,0.0,463.38567,8,0.564,119.09200000000001,4,0.0,It's Personal,
7742,SOIVRCS12A6D4FDA2C,271590,The Black Parade Is Dead!,ARKR75V1187FB3D4D5,,New Jersey,,My Chemical Romance,0.0,154.30485,7,0.145,92.645,3,1.0,The End. [Live In Mexico],2008.0
7743,SOZPOZE12AB0184DF0,420625,L'Accord\xc3\xa9on du tour de France,ARF9HO21187B9A0D81,,,,Emile Vacher,0.0,173.21751,3,0.9059999999999999,227.236,1,0.0,Plaisance-Fox,
7744,SOWRCJX12A8C139161,154812,Bon Voyage,ARHXWB01187B9A205C,,,,Gloria Lasso,0.0,200.64608,11,0.745,94.351,4,0.077,Magali,
7745,SOMANLY12A8C13AE56,261915,We Want America Back,ARBHPBX1187FB47102,,Minnesota,,The Steeles,0.0,261.04118,7,0.457,49.146,4,1.0,The Story Goes On,
7746,SONELOT12A6701F519,12607,Start A War,ARHRY5S1187B99B96F,32.61436,Alabama,-86.68073000000001,Static-X,0.0,189.09995,5,0.47,120.539,4,1.0,Night Terrors (Album Version),2005.0
7747,SOTPQIM12A6D4F91BC,45218,Brick By Brick,AR5OH2Z1187B9A46A9,,Muskegon MI,,Iggy Pop,0.0,221.43955,9,0.809,131.813,4,0.0,Main Street Eyes,1990.0
7748,SODQZAW12AB0184A51,405019,The Bends (Collectors Edition),ARH6W4X1187B99274F,,Oxford UK,,Radiohead,0.0,102.45179,0,0.711,87.279,4,0.37,You Never Wash Up After Yourself (Live),
7749,SOJEDHO12A8C13DB77,111459,Basado En Hechos Reales,ARABTW91187FB3A73B,,,,David Summers,0.0,213.26322000000002,9,0.618,142.431,4,0.0,Tu Mejor Amigo,
7750,SOHWVDQ12A6701F7F9,9481,Stranger,AR9JJ761187B9AF496,,,,Tanya Chua,0.0,210.85995,7,0.5379999999999999,154.976,4,0.0,Piracy,
7751,SOLSJHM12A8C139B46,299516,Oops!... I Did It Again,AR03BDP1187FB5B324,34.053490000000004,Kentwood LA; Los Angeles CA,-118.24531999999999,Britney Spears,0.0,196.80608,0,0.37200000000000005,107.969,4,0.0,Can't Make You Love Me,2000.0
7752,SOSATLS12A6D4F71F0,29319,Ultra-Lounge / Bossa Novaville Volume Fourteen,AR7BHGD1187FB4E15F,,,,Wanda De Sah,0.0,133.45914,10,0.106,182.97400000000002,1,0.0,So Danco Samba (Jazz 'N' Samba) (1997 Digital Remaster),
7753,SODIAHF12A6D4F809C,24055,Country Greats,AR0RCMP1187FB3F427,30.08615,Beaumont TX,-94.10158,Billie Jo Spears,0.0,159.81669,5,0.892,101.626,3,1.0,Misty Blue,1976.0
7754,SOBFXXF12AB0182007,648766,Triple Gold,ARCZGEP122988F4890,,,,Starski and Clutch,0.0,290.95138,1,0.225,151.864,4,0.09699999999999999,East to West,
7755,SOQLHDY12A6D4FA28B,53183,After Hours,AR56P361187B9AC4DB,54.5958,Belfast Northern Ireland,-5.93494,Gary Moore,0.0,306.72934,9,0.84,86.429,3,1.0,Nothing's The Same (2002 Digital Remaster),1992.0
7756,SOMQPCE12AF729A73F,47311,Marie Antoinette (Original Motion Picture Soundtrack),AREKO1L1187B997EFE,55.706219999999995,Lund Sweden,13.1876,The Radio Department,0.0,248.24117999999999,7,0.853,142.953,4,0.6659999999999999,I Don't Like It Like This,2005.0
7757,SOEXRTB12A8C139A38,294754,Here I Am To Worship Vol 2,AR5BBK81187B990027,,,,Matt Redman,0.0,336.92689,6,0.659,155.889,4,0.585,Facedown,2003.0
7758,SONLJGK12AB01822EA,505455,The One And Only High And Low,AR6IRG41187B9A4D98,52.51606999999999,Berlin Germany,13.37698,Ec8or,0.0,123.61098,2,0.159,100.006,4,0.682,I'm A Tomorrow,2000.0
7759,SOAXVMJ12A8C1352E7,148771,More Than A Story,AR8K6F31187B99C2BC,46.44231,Twin Cities MN,-93.36586,Go Fish,0.0,344.92036,0,0.264,115.931,4,0.146,I Believe In You (More Than A Story Album Version),
7760,SOKYZSI12AB0183789,343549,Call And Response: The Remix Album,ARF5M7Q1187FB501E8,,Los Angeles CA,,Maroon 5,0.0,261.61587000000003,0,0.47600000000000003,102.14299999999999,4,0.5329999999999999,She Will Be Loved,2002.0
7761,SOXBSTQ12AB018A916,651507,Vederg\xc3\xa4llning,AR280881187B98BA28,55.706219999999995,Lund Sweden,13.1876,YGGDRASIL,0.0,242.78159,7,0.45299999999999996,165.204,3,0.8540000000000001,Valkyria,
7762,SOMKTRO12AB017DE4D,501402,The City,ARWBL9E1187FB4E695,,Los Angeles CA,,Paul Brown,0.0,214.69995,10,0.09,114.01700000000001,4,0.758,Side Steppin',2005.0
7763,SOBFBEK12AB017FC1B,333129,I Don't Wanna be A Star,ARNVCZC1187B9934F5,,,,Corona,0.0,243.43465,11,0.12300000000000001,132.965,4,0.172,I Don't Wanna be A Star,
7764,SOQLEJT12A6D4F8BFE,32302,Alle Hits,ARR9LP21187B9BA390,,,,Jody Bernal,0.0,192.28689,7,0.5329999999999999,135.058,4,0.40399999999999997,Que Si_ Que No,
7765,SOMMJVR12A6D4F98E0,32950,Stadium Arcadium,ARE8GLF1187FB52532,,,,Red Hot Chili Peppers,0.0,241.84117999999998,4,0.46399999999999997,105.294,4,0.708,Hard To Concentrate (Album Version),
7766,SOZGENP12A6D4F78B7,26014,Life On Earth,AR553M51187B98BCE7,50.44801,Regina Saskatchewan Canada,-104.59518,Renee Rosnes,0.0,363.78077,0,0.606,105.045,4,0.83,Senegal Son,
7767,SOWSLSY12AB018A502,467463,Dee Clark Selected Hits Vol. 4,AR8WHEJ1187B98CDCA,34.7519,Blythesville AR,-92.13055,Dee Clark,0.0,138.762,2,0.47700000000000004,130.84799999999998,4,0.5539999999999999,Nobody But Me - Original,
7768,SOFHVTV12AB01882C3,588902,Ants Remastered Boxset,AR7G5I41187FB4CE6C,,London England,,Adam Ant,0.0,203.54567,1,0.55,136.17600000000002,4,0.757,Manzenera,
7769,SOMWMMJ12A58A7F577,40023,Age Of Reptiles,ARK3PWH1187B9A441D,,,,Showbread,0.0,264.01914,7,0.8909999999999999,112.734,4,0.76,Dinosaur Bones,2006.0
7770,SOACFRH12A8C13E183,267845,We Made It,ARBCUNV1187B98A9FB,,East Flatbush Brooklyn NY,,Busta Rhymes feat. Linkin Park,0.0,238.21016,1,0.018000000000000002,92.344,5,0.851,We Made It [Instrumental],
7771,SOUJKWM12AC468ACF6,598659,Frequencies Fall,ARPVRUC1187FB4F1DE,,Oakland CA,,Pitch Black,0.0,398.602,10,0.0,120.00399999999999,4,1.0,Lost In Translation,
7772,SOOXEJR12A8C136C08,148582,Bright Star Blue Sky,AREXX3T1187B989950,38.8991,Washington,-77.029,Scott Krippayne,0.0,234.91872999999998,8,0.006999999999999999,122.1,4,0.966,I Wanna Sing (Autobiography Album Version),
7773,SOESVCK12AB0181CCE,514440,Niagara,ARW63KF1187B98AC48,46.71067,FR,1.71819,Julien Clerc,0.0,146.23301999999998,7,0.45,202.99900000000002,7,0.0,Les Tous Petits Details,
7774,SOFWCRI12A6D4F7C26,81232,OM,ARWJAQ81187FB46F73,45.75342,Timi\xc5\x9foara,21.22327,Negura Bunget,0.0,431.72525999999993,11,0.7929999999999999,130.84,1,0.0,Cunoasterea Tacuta,2006.0
7775,SOXIGHC12AB0188CE2,813166,Twist Again au Cin\xc3\xa9_ Vol. 1 (Bandes originales de films),AR02DB61187B9A0B5E,,,,Annie Philippe,0.0,167.73179,6,0.252,109.1,4,0.0,La Blonde de P\xc3\xa9kin,
7776,SORZYYB12A6D4FA42E,47418,Me_ Myself & I,AR2XI6G1187B9AE7DA,,Bronx NY,,Fat Joe,0.0,174.65424,7,0.034,77.56,4,0.857,Hard Not 2 Kill (Explicit),
7777,SOGYYVP12A8C14495E,528170,Feather_ Stone & Light,AREJ5K11187B993F5F,,,,R. Carlos Nakai,0.0,170.762,1,0.904,203.737,3,0.835,Restless Spirits (World),
7778,SOGNIKB12AB0187D8B,749637,Nifelvind,ARB5TJM1187B9A71FD,,,,Finntroll,0.0,214.30812000000003,10,0.6659999999999999,95.035,4,0.742,Ett Norrskensd\xc3\xa5d,2010.0
7779,SOODBPM12A6D4FAEA1,57714,Scratchy: The Reprise Recordings [Includes Liner Notes],ARXLX5L1187FB47BED,,,,Crazy Horse,0.0,195.36934,9,0.828,146.47299999999998,1,0.0,Downtown (Album Version),
7780,SOENRNI12AB0181427,534508,A Celtic Tale: The Legend Of Deirdre - Narrated By Fiona Ritchie,ARUI8FT1187FB5AB13,,,,Mychael Danna & Jeff Danna,0.0,244.55791000000002,4,0.41700000000000004,121.186,3,1.0,The Child Deirdre,
7781,SOFBUDC12AB018A096,726646,Voyages,ARHTV1S1187FB547F8,,,,Marc Perrone,0.0,142.88934,0,0.835,207.15200000000002,1,0.0,Locaccmaccam,
7782,SOXAVMX12A6D4F7773,22455,Personal Business (Explicit),AREB22L1187B9A4BCE,,,,Bad Azz,0.0,285.93587,10,0.56,96.042,4,0.991,Too Many Choices,
7783,SOCOVXI12A6D4F856F,30079,Grey Area,AR3LA671187FB567E4,,,,Grey Area,0.0,189.33506,4,0.325,127.221,4,0.0,All Time Low (Album Version),1997.0
7784,SOQBGZG12AB0187E33,726351,Lot Lorien,ARXKPYC11E2835E356,43.19899,Varna,27.920759999999998,Lot Lorien,0.0,368.16934,5,0.645,160.21200000000002,4,0.466,Byal ravnec,2007.0
7785,SOSWEVW12AB018D551,585539,Groove Approved,ARYNX5Z1187B999686,53.383109999999995,Sheffield Yorkshire England,-1.46454,Paul Carrack,0.0,374.96117999999996,0,0.813,99.961,4,0.996,I'm On Your Tail,1989.0
7786,SOOVSJA12A58A76FF9,521272,Revenge Is Near,ARUPH8D1187B9A6046,,,,Dan Cummins,0.0,169.09016,8,0.536,80.929,5,0.506,Jiggle Once And Wait (Album Version),
7787,SOQGKIP12AB0186A5D,570414,It's About Time,ARCT5P61187FB3D950,,United States,,The Impressions,0.0,281.65179,11,0.48100000000000004,122.507,4,1.0,You'll Never Find,
7788,SOGTNSA12A8C13CCC0,161082,Prism,AR2MEUK1187B992D1B,,,,Jeff Scott Soto,0.0,302.00118,11,0.63,124.845,3,0.39,2 Late 4 Goodbyes,2002.0
7789,SOOKXRZ12AB01821D4,628980,Electric Doom Synthesis,AREBWEH1187B99EA9A,,Helsinki,,Beherit,0.0,625.57995,11,0.127,111.125,4,0.9009999999999999,Sense,1995.0
7790,SONNRSI12A8C1388E5,205356,The Distillers,ARN2ZKL1187FB3972B,37.16793,L.A \tCalifornia Estados Unidos ,-95.84501999999999,The Distillers,0.0,190.95465,8,0.54,140.82299999999998,3,0.579,Ask The Angels,2000.0
7791,SOXXSJF12A8C133F33,240124,Thinking Of You,AR6AGJV1187FB504BA,,Toyohashi Japan,,Kitaro,0.0,382.51057000000003,1,0.015,98.76299999999999,4,0.945,Harmony Of The Forest,1999.0
7792,SOOAKLZ12A58A7A100,592093,Keep An Eye On The Sky,ARSX6IX1187B9B640C,35.14968,Memphis TN,-90.04892,Big Star,0.0,214.09913999999998,4,0.685,122.54799999999999,4,0.784,Slut [Live at Lafayette's Music Room_ Memphis_ TN_ January 1973],
7793,SOSHXUH12AB018BB22,681230,God Bless Tiny Tim: The Complete Reprise Studio Masters... And More,ARPBNLO1187FB3D52F,40.71455,New York NY,-74.00712,Tiny Tim,0.0,140.12036,6,0.74,88.85799999999999,1,0.0,It Took A Good Woman [Edited Demo],
7794,SOLXDWR12A58A79689,613206,Hundre \xc3\x85r Gammal,AROPBVQ1187FB36581,59.91228,Oslo Norway,10.74998,Khold,0.0,207.93424,9,0.20199999999999999,89.06299999999999,4,0.47600000000000003,Hundre \xc3\x85r Gammal,
7795,SOKHNJM12AF72A0187,546964,This Is Me...Then,AR7C6G11187B9B4C1E,,The Bronx New York,,Jennifer Lopez,0.0,220.55138,11,0.716,95.648,4,1.0,Still,2002.0
7796,SOTFJGB12A8C13A1F7,248780,Speak Squeak Creak,ARNUPIM11F4C83BD4D,,,,Melt Banana,0.0,42.34404,11,0.39299999999999996,107.447,1,0.0,Stick Out,
7797,SOEZXGQ12AAA8C65E3,528810,Jump / House Of Pain [Digital 45],ARNLO5S1187B9B80CC,,Pasadena CA,,Van Halen,0.0,199.10485,4,0.743,200.52,4,0.0,House Of Pain,1983.0
7798,SOOICPO12AB018321A,555552,Release,AREPD8D1187FB3F5BC,,Gainesville FL,,Sister Hazel,0.0,231.36607999999998,9,0.795,100.029,4,0.568,Vacation Rain (Album),2010.0
7799,SOZCYOO12AB017D77B,489387,In the Attic of the Universe,ARKMIBT11F4C8430D9,40.71455,Brooklyn NY,-74.00712,The Antlers,0.0,107.98975,7,0.873,150.314,1,0.057,The Carrying Arms,2007.0
7800,SORJBYM12A8AE45A3C,234880,Tropical - Exitazos Eterno,ARNP42K1187B9AB7DF,,,,Banda La Bocana,0.0,207.04608000000002,10,0.439,106.689,4,1.0,Vida De Mi Vida,
7801,SOMAVYY12A58A7F8F2,263412,Beyond The River,AROVY9L1187FB3A97C,35.830729999999996,Winston-Salem NC,-85.97874,George Hamilton IV,0.0,323.16036,5,0.591,187.045,5,0.7929999999999999,Medley: Safe To The Rock / Hiding In Thee,
7802,SOLXLSJ12A8BEE956A,139188,Bigger Than America,AR5MK521187B98E0B8,51.50632,London England,-0.12714,Heaven 17,0.0,287.39873,7,0.6459999999999999,133.05700000000002,4,0.7979999999999999,We Blame Love,1996.0
7803,SOUGCKR12A8C14402B,372927,Live In Switzerland,ARR8AIK1187B9A0BCE,34.30138,Stovall MS,-90.64208,Eddie Boyd,0.0,291.76117999999997,2,0.363,110.14,3,1.0,I got A Woman,
7804,SODMJWA12A8C13BA03,296948,King Of Rock,ARX9YIP1187B98A656,,,,RUN-DMC,0.0,259.97016,1,0.408,99.948,4,1.0,Jam-Master Jammin',1985.0
7805,SOOHWCX12A8AE48B59,137817,The Soundtrack,ARWK5QH1187B9A9B7F,,,,Justin Timberlake,0.0,261.27628,1,0.53,86.964,4,1.0,Love Don't Love Me (Justin Timberlake) (Amended Version),
7806,SOEDOSC12AC960A037,738734,Russ Morgan At Catalina (Digitally Remastered),AR6HEHH1187B9985F9,41.41013,Scranton PA,-75.66079,Russ Morgan,0.0,212.63627999999997,7,0.21100000000000002,116.587,4,0.028999999999999998,The Moon Was Yellow,
7807,SORGBTR12A8C1396FA,259453,Danzon-Son,AR91BST1187B98F9A8,,,,Orquesta America,0.0,353.69751,5,0.44299999999999995,110.32600000000001,4,0.11,Boda de Oro,1997.0
7808,SOMNOPZ12A81C23100,275860,60 Jahre Oscar Vol. 1,ARYKFVV1187FB3CA6B,,,,The Golden Age Orchestra_ Paul Summer\xc2\xa0,0.0,168.75056999999998,0,0.564,133.471,4,0.0,Over the Rainbow,
7809,SOFJQTP12AAFF4441E,531093,Colors of My Heart,AR5AXVN1187B9A2761,,,,Sharon Burch,0.0,183.30077,9,0.0,85.319,4,0.092,Don't Be Afraid (World),1999.0
7810,SOSZYWZ12AB01873FE,720183,Ny Dag,ARSS1OZ1187FB54440,,,,Mons Leidvin Takle,0.0,287.26812,0,0.986,66.22,4,0.87,Minner,
7811,SOAIJOW12A8C13C1E4,462684,Super DJ Breaks,ARLLANI1187FB5116F,,,,Simon Harris,0.0,184.47628,1,0.0,105.948,4,1.0,Sample Track 14,
7812,SOZNZIN12A6701E95F,14327,Big Ones,AR12F2S1187FB56EEF,,Boston MA,,Aerosmith,0.0,329.69097999999997,5,0.057,115.10600000000001,4,0.318,Janie's Got A Gun,1989.0
7813,SOPRWGJ12AB018216D,453419,A Kiss And A Cuddle,AR59C6A1187B9B2143,-24.9162,Australia,133.39311,The Cat's Miaow,0.0,103.00036,2,0.8109999999999999,92.96600000000001,5,0.568,Talking To Trees,2003.0
7814,SOODBPN12AB018C796,714540,Vs Laudert & Fr\xc3\xb6hlich,ARGDY4Y1187B9A334F,,,,Pyranja,0.0,181.49832,11,0.38299999999999995,117.991,4,0.8009999999999999,30 Grad,
